text_a	text_b	label	idx
應該提高酒駕罰責以有效遏制酒駕	中國危險駕駛罪簡介範疇：包括飆車和酒駕飆車：在道路上駕駛機動車追逐競駛酒駕：駕駛人血液酒精檢測含量超過80毫克（mg）/100毫升（ml）,就觸犯「危險駕駛罪」追究刑責,根據最新實施的「危險駕駛罪」,中國昨實施《刑法》增設的「危險駕駛罪」,成為北京首名觸犯「危險駕駛罪」的人,飆車等危險駕駛行為,昨起實施的新法除「危險駕駛罪」外	2.0	2903
應該提高酒駕罰責以有效遏制酒駕	其中依刑法「公共危險罪」移送法辦81人,酒駕大執法一上路3天共取締168件酒駕案件,81人法辦,於7日開始為期3天取締酒駕大執法,春安期間例行性規劃取締酒駕大執法,每個月執行8次取締勤務,全面性執法強力取締,連續3天大執法後仍不會鬆懈,從7日實施全市同步取締酒駕大執法	2.0	2905
應該提高酒駕罰責以有效遏制酒駕	一犯再犯,規定酒駕及交通違規累犯者,為遏止酒駕累犯歪風,當地法官要求酒駕累犯者清理屍體,要求規定酒駕及交通累犯者必須到太平間服勞役	2.0	2906
應該提高酒駕罰責以有效遏制酒駕	交通部今天表示,交通部今天在行政院會報告「提升安全駕駛行動與精進道安策進作為」,交通部表示,18至24歲年輕族群交通事故死亡人數方面,在道路交通事故30日內死亡人數方面,請各部會加強宣導酒後不開車,交通部指出,包括請6直轄市優先推動交通寧靜區	1.0	2907
應該提高酒駕罰責以有效遏制酒駕	馬英九上午參加「國民黨建黨119週年黨慶大會暨社團成果發表會」,他會與國父一樣關心人民生活與社會正義,拓展國際關係,國民黨會後發布新聞稿,務必讓民眾食得安心,二代全民健康保險,反對黨批評政府無能時,讓國家發展得更富強繁榮,政府減少人民痛苦與傷亡,有任何減少人民痛苦與傷亡的機會都要做,中國國民黨主席馬英九今天細數政績說,國民黨負責任,國父革命樹立良好典範讓大家追尋,免簽國或地區增到134個等,」國民	1.0	2908
應該提高酒駕罰責以有效遏制酒駕	從1月1日到3月底共取締8053件,被取締的「低頭族」中,取締增加3699件,警方取締「低頭族」,會中警政署副署長何海民等人公布今年首季取締低頭族,取締件數最多縣市落在高雄市	1.0	2909
應該提高酒駕罰責以有效遏制酒駕	實務上會給法官更大量刑空間,近三年觸犯《刑法》185條之3的案件每年6萬多件,提高刑度固然可收到警惕效果,重傷最高刑度調高為7年及5年,立院即著手進行《刑法》185條之3修正案,」上班族黃馨更認為：「撞死人最高刑責7年,重傷刑責,最高可處5年以下徒刑,立院昨三讀通過「賴文莉條款」─《刑法》185條之3修正案,立法院1999年增訂《刑法》185條之3,立委謝國樑等建議將酒駕最高刑度自1年調高為2年,	2.0	2910
應該提高酒駕罰責以有效遏制酒駕	」破案取締有成效高市警局表示,但績效差提出檢討資料來源：高雄市警局,「反而是警力浪費,警局還將17個分局,密集開會交成績不具名的警員說,警局春安評比多,警政署訂出「治安平穩,春安工作資訊實施日期：1/17~2/7主辦機關：內政部警政署實施目的：確保春節期間民眾平安過好年工作主軸：治安平穩,春安工作已動員逾6萬名警力,還要負責交通或婦幼工作的警察去抓小偷,高市警局為了落實推動,高市警局行政科股長林崑	1.0	2911
應該提高酒駕罰責以有效遏制酒駕	酒駕者明年講習課程時數要增加了,正研議增加酒駕者之道安講習時數,目前有開設4小時的「酒駕違規班」及6小時「酒駕累犯專班」,同時,正研議將時數分別延長為6小時及12小時	2.0	2912
應該提高酒駕罰責以有效遏制酒駕	以有反覆實施犯罪之虞收押,串證之虞或涉犯5年以上重罪即可羈押,預防性羈押,針對預防性羈押,下一步就是法務部再推動「預防性羈押」,至於考慮將酒駕納入預防性羈押,美國在1984年就有預防性羈押,本來就可羈押,若有人質疑預防性羈押違反人權,預防性羈押是可以考慮的方向,就符合羈押要件,要求相關部會針對酒駕者是否進行「預防性羈押」修法研擬配套措施,就採預防性羈押,至於馬總統主張酒駕一次就應預防性羈押,報你知	2.0	2913
應該提高酒駕罰責以有效遏制酒駕	罰9萬元,拒測罰18萬元,提高酒駕拒測罰款至18萬元,寧繳9萬元罰款,兩次罰金分別為9萬與27萬元,可處6000元至1萬2000元罰鍰,乘客可處6000元至1萬2000元罰鍰	2.0	2915
應該提高酒駕罰責以有效遏制酒駕	全國的民意代表都不應替酒駕者關說,對於酒駕情節嚴重者,對酒駕者處以三天拘留,〔記者唐在馨／台中報導〕酒駕造成多少家庭破碎,但事實上台灣酒駕撞死人的案件屢見不鮮,「酒駕天堂」,立法院應將案情嚴重的酒駕肇事者,酒駕人數還是上升,以遏阻酒駕行為,胡志強建議酒駕者處三天拘留沒收車輛而台中市長胡志強繼日前建議針對酒駕者實施「連坐法」之後,她並列舉國內多起重大酒駕肇事卻逃逸的案件,為避免台灣成為「酒駕王國」,	3.0	2916
應該提高酒駕罰責以有效遏制酒駕	針對酒駕者實施「連坐法」之後,她並列舉國內多起重大酒駕肇事卻逃逸的案件,為避免台灣成為「酒駕王國」,而國外對酒駕者用重典的案例,她並舉出各國對酒駕者加重其刑的例子,警察局長刁建生昨天也參加記者會支持黃馨慧的看法,酒駕的問題不能再輕忽,才能喚醒司法對酒駕者的嚴懲意識,國民黨議員黃馨慧的胞妹今年二月遭酒駕肇事者撞死,民代不替酒駕者關說,臉書上最近有人推動反酒駕修法加重刑的活動,內政部長日前曾對法院准許	3.0	2916
應該提高酒駕罰責以有效遏制酒駕	但各地檢察署對酒駕發監寬鬆標準不一,如果其酒駕犯行惡性重大,惡性重大二犯也能發監針對酒駕發監標準不一問題,全國檢察長訂統一標準政府為遏止酒駕,全國廿一個地檢署對酒駕大略可區分為六種標準,新竹採「五年內酒駕四犯」,或是酒測值太高,有礙健康）（開車不喝酒,一名石姓男子因酒駕三犯,南投等六地檢署採「酒駕三犯」,由於各地檢署就酒駕執行標準不一,初步決議酒駕三犯者發監,修法加重酒駕刑責,立委認為各地檢署對酒	2.0	2917
應該提高酒駕罰責以有效遏制酒駕	民眾酒駕入獄可能會直接丟飯碗,」重法可以警惕民眾,會慢慢變成民眾的生活習慣,國民黨立委呂學樟表示,不是不准民眾喝酒,民進黨立委趙天麟則表示,司委會民進黨立委尤美女表示,不過若法律影響到《憲法》應保障民眾基本工作權的問題,避免民眾酒駕值超過,國民黨立委廖正井表示,但應適度保障民眾工作基本權利,也可讓民眾喝酒不要心存僥倖的心態	3.0	2918
應該提高酒駕罰責以有效遏制酒駕	連人帶車摔進圳溝裡,單車酒駕罰則過輕,由於警方加強取締酒後駕車,所以騎單車酒駕,一共取締了37件單車酒駕,男子疑似酒後騎單車,因為自行車屬於慢車,是不是會運用到自行車作為運具,不能以為自行車速度慢就覺得不會發生危險,相關單位考慮修法來嚴加規範,台北市今年5月開始取締自行車酒駕,自行車騎士因為酒駕喪命的意外,騎的腳踏車就倒在旁邊,由於單車速度很慢,因此有不少喝酒民眾乾脆騎單車躲避罰責,在針對自行車酒	2.0	2919
應該提高酒駕罰責以有效遏制酒駕	賦予同車乘客「共同防制酒駕行為」責任,酒駕罰鍰仍是一萬五千元起跳,以及無照駕駛的酒精濃度限制標準亦要「從嚴」限縮,曾鴻儒／台北報導〕酒駕肇事頻傳,但上述三類駕駛,新手駕駛,酒駕違規標準將分別降至○．一五毫克和○．○三％,若明知駕駛酒精濃度超標,希望駕駛人能夠認知,交通部針對未領有駕照,未來五年內只要有兩次酒駕,以及職業駕駛的酒精濃度標準,新法中將要求乘客負起「共同防制酒駕行為」的責任,交部推動修法	2.0	2920
應該提高酒駕罰責以有效遏制酒駕	有兩次酒駕,以及職業駕駛的酒精濃度標準,新法中將要求乘客負起「共同防制酒駕行為」的責任,交部推動修法加重酒駕罰責〔記者蔡偉祺,對於職業駕駛,目的是希望乘客也能勸阻駕駛酒駕行為,5年內2次酒駕要罰9萬元過去對酒駕累犯並無加重處罰,交通部決定修改酒後駕車的處罰條例和規則,若明知駕駛酒駕違規,加重酒駕罰責是交通部在立法院本會期優先推動的法案,「明知」駕駛是違規酒駕	2.0	2920
應該提高酒駕罰責以有效遏制酒駕	★中時電子報關心您：飲酒過量,酒駕雖施以重罰,酒駕者遭警方取締後不怕罰錢,未來酒駕累犯上課時數將從1天（6小時）增加為2天（12小時）,規畫酒駕講習專班,台東地區去年參加「酒駕專班」人數達1666人,由基金會人員分享因酒駕事故成為植物人,酒駕再犯率高,安排酒駕累犯參訪植物人照護	2.0	2921
應該提高酒駕罰責以有效遏制酒駕	梁仁輝上任後揚棄以往以取締件數來控管警員績效,梁仁輝說,分局長梁仁輝說	1.0	2923
應該提高酒駕罰責以有效遏制酒駕	除非有夜間騎車未開車燈,不論身分絕對開單,還是被逮捕開單」曾被開單的林姓金崙村民說,「都已避開省道繞遠路,被開單的當時真的很不爽	2.0	2924
應該提高酒駕罰責以有效遏制酒駕	講習費用就要酒駕者自付,延長酒駕講習上課時數,講習費用還要再精算,光是去年有參加酒駕講習人數就超過8萬,未來明定酒駕講習費用由酒駕者自付,交通部已著手研擬修正道路交通安全講習辦法與道路交通管理處罰條例,交通部最快明年初就可完成講習辦法修正,外聘講師一堂課1600元,主要為講師費用,除提高酒駕違規講習時數	2.0	2925
應該提高酒駕罰責以有效遏制酒駕	〔記者林明宏／南投報導〕加重酒駕處罰新制實施之首日,三月一日起「道路交通管理處罰條例」修正加重酒後違規駕車之處罰,酒測值為零點二四MG/L,酒駕情形有減少,無照駕駛又涉嫌酒駕,全面提升取締酒駕勤務之密度與強度之執法作為,並針對轄內易發生酒後駕車或酒後肇事之地區,將全力貫徹酒後駕車取締工作	2.0	2926
應該提高酒駕罰責以有效遏制酒駕	因此判決一年十月徒刑,「如今撞死一條人命才判一年十月,這樣的判決顯然失衡,肇事逃逸部分則判八月徒刑,聽聞判決不少人無法置信,不少人以判死為手段,判決一年四月明顯過輕,判八月也不符合比例原則,判決書指出,直呼輕判得離譜	2.0	2927
應該提高酒駕罰責以有效遏制酒駕	內政部多次函請交通部,〔記者范正祥／台北報導〕內政部長李鴻源昨天在立法院內政委員會進行「國內槍毒犯罪,內政部已建議交通部修法,交通部於5月10日函覆表示	2.0	2929
應該提高酒駕罰責以有效遏制酒駕	新北市警局統計民國103年發生的死亡車禍共131件,但新北市道路面積有限,新北市警局交通警察大隊指出,新北市警局與交通局相互配合,加上去年新北市多項重大工程如環狀捷運線,新北市警局交通警察大隊也派出女警擔任「交安宣導天使」,新北市幅員遼闊,新北市交通警察大隊表示	1.0	2930
應該提高酒駕罰責以有效遏制酒駕	甚至必須依公共危險罪嫌移送法辦,二十九號將舉辦「交通規則常守平安,其中近七十件被移送法辦,移送法辦,盛大舉辦「交通規則常遵守,其中近七十件被依公共危險罪嫌移送法辦,目前酒測值下修到0.25毫克就移送法辦	2.0	2933
應該提高酒駕罰責以有效遏制酒駕	勸酒等「助長酒駕者」課予適度防制義務,讓他們共同負起防制酒駕行為責任,隔年強制車險保險費將會提高,政府應審慎研議擬訂更有效周妥的防制策略,或者對易肇事的特定類別駕駛人採酒精零容忍制度,提出酒醉駕車防制自治條例草案,也打算推動酒駕紀錄納入強制車險保費加費因子,防堵酒駕管制漏洞	2.0	2934
應該提高酒駕罰責以有效遏制酒駕	若同行的乘客明知駕駛酒駕,」針對去年所提的《酒駕防制相關條例修正案》,針對去年酒駕防制修正案,臺灣酒駕防制社會關懷協會秘書長林美娜指出,全體時代力量參選人將把「推動酒駕防制法」作為政見,政治人物酒駕的事件層出不窮,民進黨籍議員陳永福也曾經酒駕,彰化縣國民黨籍議員柯振杯更在4年內3度酒駕肇事的,減低酒駕致死的比例嗎,若於競選期間酒駕,首先是「拒絕酒測累犯加重處罰」,若競選團隊中有成員酒駕,2017年	2.0	2935
應該提高酒駕罰責以有效遏制酒駕	藉此規避刑責,英國規定則處6個月以下刑期或科5000英鎊罰金,均未見警察實施強制抽血的法律規定,日本《道路交通法》規定處3個月以下有期徒刑,強制抽血酒測是對身體侵入性的鑑定行為,《憲法》第8條明定「人民身體之自由應予保障」,或對易肇事的特定類別駕駛人採酒精零容忍制度,此舉是否有違《道交條例》相關嚴厲處罰規定的立法意旨,單純拒絕酒測者施以強制抽血鑑定,認定依《刑事訴訟法》規定,因此強制抽血等違反受檢	1.0	2936
應該提高酒駕罰責以有效遏制酒駕	法人士的安全」,要將車禍肇事致人死傷逃逸的刑責,實務上卻有逾6成3的判決為6個月有期徒刑,處無期徒刑或7年以上有期徒刑,5年以下徒刑,10年以下有期徒刑」,正研擬將撞死人肇逃刑責,再次引發對肇逃應加重刑罰的檢討,但之前的刑責真的太輕了,提高到最重可判無期徒刑,◎綜合報導【民眾看嚴懲肇逃】之前刑責太輕．小喬18歲學生台北當然贊成加重刑責了,已提案修改《刑法》,應再加重刑責	3.0	2937
應該提高酒駕罰責以有效遏制酒駕	高雄死亡車禍曾是六都之首,另遴選出高市易肇事路口,高市警局也動員警民共1764名加強交通疏導及酒駕,但高市致力降低車禍事故見成效,提高見警率,高市汽機車數量,其數量均僅次於新北市,高市去年機動車輛登記數高達288萬輛,高雄並非居於首位,市府短期以提高見警率,高市交通事故死亡人數已由2011年251人,高雄今年以「機車,但在市府交通與警察等單位努力下,高齡者	1.0	2938
應該提高酒駕罰責以有效遏制酒駕	決定是否緩起訴,未來就看限縮緩起訴是否真能減少酒駕,再考量是否緩起訴,導致檢方的緩起訴處分,法院判決比緩起訴處分還來得輕,是否也要剝奪緩起訴機會,就讓肇事者緩起訴,原則上檢方應直接起訴肇事者,不予緩起訴,有律師認為緩起訴是檢察官權責,但緩起訴時,恐輕判罰則輕於緩起訴例如法院可能判肇事者緩刑兩個月	3.0	2939
應該提高酒駕罰責以有效遏制酒駕	較上年同期減少10.5%,與102年計次收費同期比較,兩者皆為歷年同期新低,較上年同期增加3.3%,較上年同期微增0.6%,其次為「未依規定讓車」死亡58人(與上年同期持平),較上年同期增加8.2%,載客量均較上年同期增加,較上年同期減少11.1%,第四位之「酒醉(後)駕駛失控」死亡42人(-25.0%)則為歷年同期低點	1.0	2940
應該提高酒駕罰責以有效遏制酒駕	的新聞,將拒測罰鍰由原本9萬元調高至18萬,現今幾乎每天近20人拒測,以及車主鎖門拒酒測竟不用受罰,為逃避刑責拒絕酒測的案件甚至還節節升高,興訟抗罰助長拒測風氣除了拒酒測脫免刑責,民眾強力呼籲政府加速推動「對酒駕和拒測者重懲」措施,民眾拒測是第一線執勤員警取締酒駕犯罪的一大挑戰,並依拒測次數累進加重	2.0	2941
應該提高酒駕罰責以有效遏制酒駕	〔記者郭顏慧／新北報導〕一水之隔,新莊新樹路肇事案件數更是連續三年「奪冠」,新北市酒駕肇事死亡人數比台北市多近六倍,但台北市僅二十四人,新北市從民國九十六年至今年一到四月以來,新北市警察局交通大隊強調,根據新北市警察局統計近三年全市十大酒駕易肇事路段,指定駕駛最快月底上路新北交通大隊執法組長吳郡卿說,當地新莊分局已將該地列為重點取締地點,事故發生機率難免比台北市高,新莊區新樹路連續三年蟬聯榜首,新	1.0	2942
應該提高酒駕罰責以有效遏制酒駕	進而引發酒駕憾事,最易肇事時間則是下午四點到六點下班時段,十大酒駕肇事路段有五條同時列名高市最易肇事十大路段,酒駕肇事與一般肇事共一千兩百廿九件,〔記者王榮祥／高雄報導〕高雄市警局彙整上半年全市十大酒駕肇事路段,為十大酒駕肇事路段榜首,最易酒駕肇事時間為晚間十點至十二點,有效減少酒駕肇事情況,仁武區鳳仁路去年七至十二月共發生十二件酒駕肇事	1.0	2944
應該提高酒駕罰責以有效遏制酒駕	今年一至六月全市的酒駕車禍共造成六人死亡,東勢鎮東關路台中市死亡車禍：6件死亡人數：6人易肇事路段：台中市中港路與文心路口,台中地區上半年酒駕死亡統計資料來源：台中縣警局交通隊,近年酒駕肇事死亡人數逐漸降低,台中市警局交通隊台中縣死亡車禍：26件死亡人數：28人易肇事路段：豐原市豐原大道,但清水分局轄區今年上半年發生十七件死亡車禍,」中市酒駕死亡人數降至於台中市,酒駕撞樹昨２死１傷警方調查,是全縣	2.0	2945
應該提高酒駕罰責以有效遏制酒駕	轄區今年上半年發生十七件死亡車禍,」中市酒駕死亡人數降至於台中市,酒駕撞樹昨２死１傷警方調查,是全縣唯一酒駕車禍死亡案件增加區,前晚沙鹿鎮即發生一起兩死一傷的酒駕車禍慘劇,全縣發生二十六件酒駕造成的死亡車禍,造成兩死一傷,近兩年來酒駕都高居死亡車禍原因首位,其中海線地區酒駕車禍的死亡人數更是居高不下,三十六人死亡略減	2.0	2945
應該提高酒駕罰責以有效遏制酒駕	酒駕害人不淺,防止酒駕政府應該多想想重懲的方法,未對酒醉駕駛者提出警語,很難查證同車者如何知道駕駛喝酒過量,針對酒駕者先「扣車兩周」的建議,為讓酒駕者「有感」酒駕事態嚴重,酒測值達超過○．二五的標準值扣車兩個星期」,昨天他針對遏止酒駕歪風,讓酒駕者不要再以身試法,遏止酒駕釀災悲劇再度發生,是否勸誡酒醉者不要開車,他最痛恨酒駕撞死環保隊員的酒駕者,酒駕者才喝得醉醺醺要返家	2.0	2946
應該提高酒駕罰責以有效遏制酒駕	將嚴格取締酒駕,今年一到四月酒駕死亡一百四十六人,兩次以上酒駕肇事率百分之三十一點四三,提高酒駕刑罰,加重酒駕刑期,李鴻源：拒酒駕關說內政部長李鴻源,拒絕酒駕關說,酒駕致人於死可處無期徒刑或七年以上有期徒刑,《刑法》現行有關酒駕規定,去年酒駕有四百三十九人死亡,羅淑蕾版並主張提高酒駕致死傷罰金至二百萬元以下,唐鎮宇╱台北報導】近日發生多起重大酒駕肇事致死案件,內政部贊成提高酒駕刑罰	3.0	2947
應該提高酒駕罰責以有效遏制酒駕	肇因明確,其他死亡車禍的肇因都是動態肇因（突發狀況）,把重大動態肇因列為重點取締項目,尚未釐清肇事因素前,酒駕肇事奪命的交通事故,今年迄今死於酒駕肇事的只有一人,肇事人等才能釐清真相,也因此酒駕肇事傳出後,讓各界形成酒駕肇事奪命的案件多的印象,另外酒駕肇事奪命被台灣社會所不能容忍,警方重點執勤取締等五大因素,因為酒駕有肇事者主控性高,希望能持續降低市民因為車禍所造成的生命,完全是駕駛人自己能夠掌控	1.0	2948
應該提高酒駕罰責以有效遏制酒駕	警政署規劃辦理全國性取締酒駕大執法工作,警政署特別提醒民眾,【行銷專題企劃】依據警政署統計數據,要求各警察機關針對轄區相鄰易發生酒駕及易肇事之路段	3.0	2949
應該提高酒駕罰責以有效遏制酒駕	高市自行車肇事車禍逐年攀升,但受限現行交通法規,無法依法逕行舉發,代步使用車輛比照行人開罰三百元,自行車屬於慢車,自行車未依規定通過路口,尤其自行車罰責明顯過輕,自行車逆向行駛,民眾騎自行車通勤蔚為風潮,與自小客車發生對撞,自行車疑似闖紅燈,由於自行車屬於交通弱勢,自行車開罰三百至六百元,更誇張的是自行車酒駕不開罰,除非自行車發生車禍,均是自行車違規肇事,依照現行道路交通管理處罰條例	1.0	2950
應該提高酒駕罰責以有效遏制酒駕	初犯者處5年以上徒刑,20年以下有期徒刑,★加拿大酒駕致死最高可處無期徒刑,再犯者處無期徒刑或7年以上徒刑,過去酒駕撞死人最高可處2年徒刑,★法國酒駕致人傷亡可判10年徒刑,而加拿大及日本酒駕致死最高也可分別判處無期徒刑及20年徒刑,難怪國內主張酒駕修法調高刑責的聲浪四起,綜合報導各國酒駕致死刑責★美國酒駕撞死人可以二級謀殺罪起訴,7年以下有期徒刑	1.0	2951
應該提高酒駕罰責以有效遏制酒駕	沒入肇事車輛,也讓肇事案件與傷亡人數持續明顯下降,對酒駕肇事造成死亡或重傷的案件,肇事車成為犯罪工具,酒駕肇事後,建議中央儘速修法沒入酒駕肇事車	2.0	2952
應該提高酒駕罰責以有效遏制酒駕	警方原在文化路肉品市場前設路檢點,警方作法形同「甕中捉鱉」,警方因而在入庄處不到一百公尺的大樹下增設路檢點,員警執勤並非每台車都攔停,會請員警注意執勤態度與技巧,員警執行路檢勤務頻繁,警方在文化路尾實施路檢勤務,警方「侵門踏戶」設路檢點,」警方表示,對警方作為,不敢要求警方撤崗,警方依法執法,警方指出	2.0	2953
應該提高酒駕罰責以有效遏制酒駕	希望後續施作反光標示能滴水不漏,形容裝設反光標示急迫性,由於全縣電桿設置反光標示經費高達六百餘萬,目前計畫全面加裝電線桿反光標示,目前已選擇大園鄉桃五號道路進行廿座電桿反光標示裝設	1.0	2954
應該提高酒駕罰責以有效遏制酒駕	希望遏止酒駕風氣,酒駕致死車禍有十三件,屏東縣六天內就發生三件酒駕車禍,反而增加喝酒機會,另一件為騎士酒駕擦撞路旁車輛倒地,新修訂法條僅提高酒駕罰金,今年酒駕死亡數恐達七百九十人,警政署昨晚通令全國各單位展開大規模酒測勤務,顯示酒駕行為越來越嚴重,法界呼籲提高刑度針對酒駕致死數據攀升現象,專研酒駕罰則的律師黃清濱強調：「酒駕行為害人又害己,利昭民駕車逃逸,才導致酒駕肇事件數異常飆高,一名美籍燈光師	2.0	2955
應該提高酒駕罰責以有效遏制酒駕	則的律師黃清濱強調：「酒駕行為害人又害己,利昭民駕車逃逸,才導致酒駕肇事件數異常飆高,一名美籍燈光師利昭民（二十七歲）與友人飲酒後,展開全國性同步酒測勤務,如目前推行的「指定駕駛」,全國共發生十三起酒駕致死意外,不能完全遏止酒駕發生率,警方發現其酒測值高達零點六六,十三件酒駕致死車禍中,酒駕致死發生件數為七件,騎士蔡忠霖酒後行經北縣三重市,男子賴毓仁酒後駕賓士在台中市區失控衝撞路樹,春節酒駕A1類	2.0	2955
應該提高酒駕罰責以有效遏制酒駕	件數為七件,騎士蔡忠霖酒後行經北縣三重市,男子賴毓仁酒後駕賓士在台中市區失控衝撞路樹,春節酒駕A1類取締件數比較●2008/02/06-02/11發生件數：13件死亡人數：13人●2007/02/17-02/22發生件數：7件死亡人數：9人註1：A1類指車禍肇事發生後24小時內死亡,酒駕肇事依公共危險罪法辦,目前為酒駕修訂的法條並不少,駕車行經高雄市明誠路口,其中包括洪其德酒後無照駕車	2.0	2955
應該提高酒駕罰責以有效遏制酒駕	為了讓勞工瞭解酒駕嚴重性,但勞工還是要注意,勞工局長鍾孔炤明確表示,勞工可向各縣市政府的勞資爭議調解委員會提出申請,勞委會勞資關係處代理處長王厚偉解釋,免得辛苦工作一輩子,工作有保障」宣導活動,高市府勞工局接獲不少雇主及民眾來電詢問「酒駕新制是否會連帶影響工作權益」,若勞工因酒駕觸法致入監服刑,高市府勞工局將與各工會辦「喝酒不開車,雇主得不經預告終止勞動契約,雇主恣意將勞工免職,雇主可以直接解雇勞	2.0	2956
應該提高酒駕罰責以有效遏制酒駕	移送法辦三七六件,為鼓勵員警認真執法,專案執法期間,警方強力執法絕對不會改變,被依公共危險移送法辦的有一七四二人,咆哮質疑警察執法酒測器的準度,警政署三令五申宣示全國取締酒測大執法,移送法辦四○九件,警方將會持續強力執法,北中南同步取締酒後駕車大執法,其中被依公共危險罪移送法辦更逾六成,仍未因警方強力執法有所改變,但專案執法兩天以來	2.0	2957
應該提高酒駕罰責以有效遏制酒駕	若仍有駕駛人執意以身試法,一旦酒駕事證確鑿,營業用車駕駛人血液中酒精濃度超過0.04%則屬違法,至於不滿21歲的駕駛人,路邊臨檢酒測可有效降低2成酒駕肇事,當然也是酒駕高風險的地區,以便酒後意識不清的駕駛人,駕駛人魚貫駛入警方指定的車道,查驗駕照後贈送「OneDrinkCanBeTooMany」手冊,並由志工駕駛現場備妥的車輛,年滿21歲以上且駕車時血液中酒精濃度超過0.08%,一旦發現駕駛人酒駕	2.0	2958
應該提高酒駕罰責以有效遏制酒駕	犯罪被害人保護協會將視個案狀況代墊相關費用,被害人家屬陷入悲傷情緒且手足無措,造成三十一人死亡,犯罪被害人保護協會等民間團體,且經常傳出加害人肇事後惡意脫產,亦可協助被害人家屬申請保險理賠,協助被害人家屬對加害人聲請假扣押,被害人或家屬若對肇事者聲請假扣押,防止被害人求償無門,【突發中心╱新北報導】高雄市超跑幫「殷少爺」去年駕駛法拉利跑車撞死人,即時了解加害人財產背景,社會局將了解被害者家庭狀況後	2.0	2959
應該提高酒駕罰責以有效遏制酒駕	警方除了加強酒測密度外,藝人陳喬恩酒駕被查獲,甚至白天也投入酒測,而警方今年防制酒駕的做法,因防制酒駕成效良好,除了酒駕酒測值門檻降低,吃薑母鴨及燒酒雞,是警方防制酒駕的重點,儘管酒駕死亡案件大幅減少,而警方加強酒駕稽查也是重要關鍵,民眾習慣喝酒去寒,彰化縣酒駕車禍死亡案件,酒駕死亡案件大幅減少,讓酒駕者無法圖求僥倖	2.0	2960
應該提高酒駕罰責以有效遏制酒駕	「市區抓到郊區」的執法感受,法律沒有假期,新北警局持續維持執法密度與頻率,警方將持續加強酒駕執法,新北的執法成效從死亡人數大減來看,除了酒駕執法,警方執法努力顯然奏效	1.0	2961
應該提高酒駕罰責以有效遏制酒駕	然這次酒駕修法不夠完善,只要有一個人因酒駕肇事而傷亡,★（未成年請勿飲酒）（飲酒過量,甚至縱容勸酒文化,因此改變酒駕文化光徒法不足以自行,改變勸酒文化,時常可見售酒商店或同車明知司機酒駕而未阻止的乘客被追究連帶責任,酒駕代價實在太沉重,形成杜絕酒駕的共識,助長了酒駕文化,才是真正改變酒駕歪風的關鍵,國人長期以來對酒駕風險的輕忽,正是因為遏止酒駕犯罪不光是政府的責任	2.0	2962
應該提高酒駕罰責以有效遏制酒駕	多半有機會獲得緩起訴,也不會給予緩起訴,不然難獲緩起訴待遇,初犯未肇事可獲緩起訴〔記者謝介裕／南投報導〕酒駕從嚴處分,明年元旦起,一旦肇事不得免訴又到了歲末寒冬,原則上不給予緩起訴,絕不可能獲緩起訴機會,審酌是否給予緩起訴,所謂「不二過」就是只有一次緩起訴的機會	2.0	2963
應該提高酒駕罰責以有效遏制酒駕	還須接受強制戒酒處分,罰錢四次不足警惕起訴的桃園地檢署檢察官林清安說：「對酒駕者輕判易科罰金,上月十一日晚上在新竹湖口喝酒後,承辦檢察官林清安查出官男在二○○一年有三次酒駕前科,吳詠平╱桃園報導】有四次酒駕前科的男子,官男屢次酒駕遭判有罪,二○○七年二月再度因酒駕被台北地院判處六月徒刑,酒測值高達零點九三毫克（標準值為零點二五毫克）,上月又酒後開車遭警查獲,檢察官發現男子前四次酒駕都易科罰金了事,	2.0	2964
應該提高酒駕罰責以有效遏制酒駕	要今年全年酒駕死亡人數,去年死亡人數降到245人,歷數警方各項表現後,看到一個家庭家破人亡,降到150人以下,希望今年全年死亡人數降到150人以下,「我們講這數字看起來冷冰冰的」,民國95年時數字達727人,就知道「人民的感受是熱烘烘」的,死亡人數已降到37％,但這表示「事在人為	2.0	2965
應該提高酒駕罰責以有效遏制酒駕	馬英九總統本月八日在高雄痛批陳菊市長,〔記者唐在馨／台中報導〕民進黨台中市議員陳世凱及市議員參選人王立任,但事實上台中的捷運也少於高雄,事實上台中市才是五都第一,台中市根本是「酒駕天堂」,台中市取締酒駕是「零容忍」,至於為何台中市交通事故死,指其「高雄酒駕死亡率遠高於其他縣市」,台中市交通事故多,馬英九質疑高雄捷運少於台北市,因為中市機車比率偏高,台中市今年一至九月取締酒駕一萬二千九百九十三件,胡	2.0	2966
應該提高酒駕罰責以有效遏制酒駕	由酒駕者自行負擔費用,未來因酒駕吊銷駕照者,訪視因車禍變成植物人的駕駛,還須經過醫療機構完成酒癮或酒精戒治治療,原因是我國酒駕的罰款雖然不是全球最高,每年酒駕道安講習預算約500萬元,近5年酒駕違規2次以上的人數,酒駕代價高,須經醫療機構完成酒癮或酒精戒治治療後,佔酒駕違規總數19.84％,為落實課責酒駕行為,但去年酒駕違規仍高達10萬7372件,開設4小時的「酒駕違規班」與6小時「酒駕累犯專班」	2.0	2967
