text_a,text_b,label,idx,predicted
反對二代健保規定,"衡,衛生署已成為全國近兩萬家醫療院所的最大「業主」,例如院內感染率,政院修法不僅未要求所有醫院公布財報,也未要求公開醫療品質數據,或醫院換個招牌就重新開業,過去就有醫院詐領上億卻只罰七百萬的案例,很多醫院醫師會推薦健保病患使用較貴的藥,但全民醫療需求會增加,一是國內醫院已經「大者恆大」,醫院一度表示是個人事件,醫改會一直呼籲,這就是「醫療品質」資訊必須公開的理由,都相當不利醫療環境的健全,問：近期",0.5,1092,1
反對二代健保規定,"是個人事件,醫改會一直呼籲,這就是「醫療品質」資訊必須公開的理由,都相當不利醫療環境的健全,問：近期陸續發生高醫等部分醫院醫師詐領保費等弊案,醫院隱藏數據詐保案還會再爆發問：奠基於二代健保,為全民確保最大的就醫權益,健保局以往只看醫院購藥的支出收據,醫務成本明細表等六大報表,這是放任醫院讓富人用好藥,過去檢調曾查獲醫院及藥商有兩本帳,鼓勵醫師衝「診量」,長庚等大型醫院越來越大,其實衛生署還有很多醫",0.5,1092,1
反對二代健保規定,",過去檢調曾查獲醫院及藥商有兩本帳,鼓勵醫師衝「診量」,長庚等大型醫院越來越大,其實衛生署還有很多醫療環境的改革必須去做,用藥不分貧富反對藥品差額負擔醫改會並堅決反對開放「藥品差額負擔」,因此所有醫院及醫師的醫療資訊,近期還有越來越多醫療院所仿效財團醫院,像加拿大就要求健保特約醫院須公布財報,這些醫界長期的弊端與失衡,醫院評鑑資料須公開,目前僅由總額會議每年決定公開二至三項醫院評鑑資訊,此次行政院",0.5,1092,1
反對二代健保規定,"界長期的弊端與失衡,醫院評鑑資料須公開,目前僅由總額會議每年決定公開二至三項醫院評鑑資訊,此次行政院版修法則要求健保收入「一定金額」以上醫院才須公布,台灣醫療改革基金會執行長,全民總醫療保健支出六,各類醫院分級功能幾乎都消失了,台灣醫療環境是否有許多問題可更進一步改革,還涉及醫療專業倫理,醫師看診嚴重超時超量等弊案頻傳",0.5,1092,1
反對二代健保規定,"立委都喊吃不消,」單身的立委羅淑蕾,「二代健保案」預計下週二將在立法院闖關三讀,連保費面臨調漲的立委都覺得不太公平,國民黨立委周守訓：「作為頂客族的一份子,國民黨立委羅淑蕾：「單身族才可憐,但立法院長王金平喊出下週二",0.5,1093,2
反對二代健保規定,"民間監督健保聯盟發言人滕西華說,全台每年保費將短收至少30億元,「證明政策錯誤」黨政平台也討論費率,衛生署已公告補充保費的存款利息起徵門檻是2000元,不管補充保費提高多少,依家戶總所得收取保費,每年估短收30億衛生署健保小組副召集人曲同光昨會後不願證實,恐無法有效發揮補充保費挹注健保費收入的目標,明年上路時維持4.91%費率,保費會愈收愈少,藍委也提議股票股利不收補充保費,邱俊吉╱台北報導】二代",0.5,1094,2
反對二代健保規定,"讓兼差的弱勢勞工得多付出保費,保險業及證券業人員,一般保費七百四十九元要照繳,低薪兼差族失業打工者保費反增〔記者魏怡嘉,」在任內完成二代健保修法的前衛生署長楊志良表示,卻加上補充保費,政府為了維持幾年內保費不漲的面子,政府將健保不破產的基礎建立在民眾看病的痛苦上,健保費也會增加,勢必會讓健保運作出問題,馬政府若執意讓二代健保這樣子上路,屆時不但保費收入短少,督保盟︰憂影響醫療品質民間監督健保聯盟發",0.5,1095,2
反對二代健保規定,"題,馬政府若執意讓二代健保這樣子上路,屆時不但保費收入短少,督保盟︰憂影響醫療品質民間監督健保聯盟發言人滕西華表示,補充保費以資本利得為基礎,自費看病的比率勢必又再上升,同樣也抑制了醫療費用的合理成長,硬是壓縮保費收入,補充保費一毛也不能少,健保費都會較現行增加,這筆收入竟還要被收補充保費,結果都將繳補充保費,廖千瑩／台北報導〕二代健保由於補充保費的設計,壓縮保費受害最深的是一般民眾,四．九一％費",0.5,1095,2
反對二代健保規定,"若現在就要修二代健保法,也沒人要繳健保費,朱澤民曾為了二代健保不應有虛擬所得設算,健保的負擔會愈來愈大,二到三年就面臨要調保費,以二代健保保費收取「不公」,最後才會改採加徵補充保險費的方案,從補充保費爭議到血汗醫院,補充保費已包括目前綜合所得稅十個項目中的六項,衛生署會先拯救健保財務,大家都知道健保應先做家戶總所得,衛生署就會開始規劃三代健保,健保費也不會成長,二代健保的補充保費只有二百億,何需再",0.5,1096,2
反對二代健保規定,"應先做家戶總所得,衛生署就會開始規劃三代健保,健保費也不會成長,二代健保的補充保費只有二百億,何需再規劃三代健保,督保盟發言人滕西華表示,對於衛生署以規劃三代健保做為擋箭牌,前健保局總經理朱澤民及醫改會昨天連袂出面,才委由專家學者規劃二代健保,「三代健保根本是海市蜃樓,一代健保問題叢生,二代健保費以民眾的經常性薪資做為計費基礎,二代健保法草案中的家戶總所得爭議太多,他預估二代健保補充保費只能再撐三",0.5,1096,2
反對二代健保規定,"部分租賃收入可能會納補充保險費費基,才被計收補充保險費．納入補充保險費項目的計收金額,補充保險費費率訂為百分之二,為擴充健保財源,補充保險費費率為2%,自第2年起可隨時調整◎補充保險費限制：．單筆獎金超出月投保薪資4倍的部分,從這些項目徵收的為補充保險◎影響族群：．月薪低,收取費率百分之二的補充保險費,等於每年須多繳六百元補充保險費",0.5,1097,1
反對二代健保規定,"年收約100萬◎現月繳保費：依現行《健保法》,設定投保金額比率為93.52%※註2：二代健保費率以3.5%為試算基準,每月保費增加2257元,現每月健保費為659元,二代健保上路後每月得繳2916元,仍以4人計算保費,無一定僱主者每月固定繳659元◎二代健保須繳保費：100萬×3.5%÷12＝2916元◎增加保費：每月2257元※資料來源：貴婦奈奈,且公務員非以全薪投保,平時靠稿費,以後每年就要多",0.5,1098,2
反對二代健保規定,"如果同時配現金股利及配股股利,股票未買,部分壽險保費因責任準備金利率修正及實施第五回經驗生命表而面臨調漲,哪來的利得,股票配發股利或股息後是會扣掉權息值後,至於股票股利的部分,利息所得扣繳健保費門檻應提高至兩萬元,定存十四．五萬元估利息就逾兩千以目前一年期定儲利率約一．三八％計算,股票股利或股息是分割,資深股民阿土伯說,配股股利將以面額十元計算,若配發的現金股利不夠扣時,現金股利同樣是就源扣繳,不",0.5,1099,1
反對二代健保規定,"割,資深股民阿土伯說,配股股利將以面額十元計算,若配發的現金股利不夠扣時,現金股利同樣是就源扣繳,不是利得,每年利息收入就會超過兩千元,股票除權息後保證會填權息嗎,股民不就等於是一條牛被剝兩層皮,逾兩千元的股利加收補充保費,一筆總計扣繳年度利息所得,若單筆利息超過兩千元,銀行就須「就源扣繳」利息所得二％的健保補充保費",0.5,1099,2
反對二代健保規定,"林進興及不肖醫界經營六家醫院詐領保險金達三億多元,督保盟籲檢討二代健保費上下限〔記者洪素卿／台北報導〕民間監督健保聯盟昨日舉行記者會,二代健保保費上下限均尚未定案,二代健保不等於「漲保費」,面對健保財務將面臨赤字,督保盟在民間版的二代健保草案第一條明文,要求健保應該符合「可負擔性」原則,證明偵辦行動有效遏止詐領健保歪風,督保盟認為每月三千元健保費的上限太低,環保署及所屬機關,醫療保險給付也減少二億",0.5,1100,2
反對二代健保規定,"有效遏止詐領健保歪風,督保盟認為每月三千元健保費的上限太低,環保署及所屬機關,醫療保險給付也減少二億元,對於衛生署日前公布以三點一四％參考費率試算的家戶保費上下限,全民健保給付驟降約一百三十億元,督保盟表達堅決反對立場,鎖定詐領健保費情節最嚴重的中小型醫院清查弊端,提出民間版二代健保修正案,醫療保險給付一億多元,並呼籲二代健保保費上限提高",0.5,1100,1
反對二代健保規定,"以家戶總所得為計費基礎的二代健保修法去年5月在立院完成初審,新二代健保實施後,會使健保無法永續經營,另83%民眾約1850萬人保費調降,新二代健保讓他多繳保費,學者：噁心的變種異形對新二代健保案通過,【綜合報導】立法院昨三讀通過攸關全民荷包的《全民健康保險法》修正案,對藝人與業務員衝擊大新法被保險人（民眾）仍維持現行6種分類,僅將現行健保「資源回收利用」,只繳最低保費的情況將改變,經常性薪資仍須繳",0.5,1101,2
反對二代健保規定,"（民眾）仍維持現行6種分類,僅將現行健保「資源回收利用」,只繳最低保費的情況將改變,經常性薪資仍須繳一般保費,新二代健保讓他少繳保費,補充保費下限暫定2000元,健保局前總經理,民間監督健保聯盟發言人滕西華說,」僱主支出年增100億元新二代健保讓僱主負擔不輕,這是敲健保喪鐘,未來健保費改採雙軌制,新二代健保費率降為4.91%後,名嘴等須增繳補充保費,改採保費雙軌制,受刑人入監2個月後就會自動退保,",0.5,1101,2
反對二代健保規定,"二代健保費率降為4.91%後,名嘴等須增繳補充保費,改採保費雙軌制,受刑人入監2個月後就會自動退保,有加入健保的受刑人醫療費均由健保給付,補充保費以2%為基礎,股利分紅等額外收入都納入費基,稱為「新二代健保」,補充保費設計將年終獎金,新二代健保過關,督保盟將與在野黨立委討論,須再繳2%補充保費,綠委昨下午確定原本規劃二代健保「家戶總所得」修法無望後,非所屬投保單位給付的薪資所得（如顧問費或車馬費）",0.5,1101,2
反對二代健保規定,"昨下午確定原本規劃二代健保「家戶總所得」修法無望後,非所屬投保單位給付的薪資所得（如顧問費或車馬費）,未來若有超過投保金額4倍的獎金,5年內不會調漲保費,還多添補充保費的不公,一般領固定薪水的人因費率調降,請求保外就醫須自費,使此版本健保就像「噁心的變種異形」,延宕已久的《健保法》修法過關後,國民黨版健保除保有現制健保依職業別收保費不公,費率從現行5.17%降為4.91%,保費略降,每年共可為健保",0.5,1101,2
反對二代健保規定,"醫改會甚至蒐集坊間補習班的教材,如果改成依照家戶總所得來扣繳健保費,維持醫材差額負擔,台灣醫療改革基金會,醫改會今天說,醫改會和督保盟都抨擊,衛福部社會保險司長曲同光說,他相信醫改會蒐集「健保逃費72招」,只要6類15目不改成家戶總所得,醫改會執行長劉淑瓊,醫改會舉例：春嬌家庭丈夫月薪5萬,有檢討沒改革",0.5,1102,2
反對二代健保規定,"顯然補充保費開徵的民怨,利息與額外收入收取補充保費,而是經過改良後加入補充保費的概念,民眾：立即要改邱俐穎／台北報導補充保費上路爭議不斷,補充保費現在就應立即改革,補充保費上路又進一步將不公平現象擴大,補充保費課後方式,補充保險費新制,但補充保費上路,但政府卻充耳不聞,才能完整了解補充保費收取狀況,補充保費實在沒理由再觀察,連陳冲都意識到補充費的問題,都要被課一筆補充保費,中間薪資族群補充保費影響",0.5,1103,2
反對二代健保規定,"補充保費實在沒理由再觀察,連陳冲都意識到補充費的問題,都要被課一筆補充保費,中間薪資族群補充保費影響人數比研究生來得多,二代健保補充保費上路不到一個月,既然補充保費問題不斷,外界關注焦點仍在於補充保險費,衛生署現在評估就知道補充保費收取絕對不理想,都要課一筆二％的補充保費,有資源者越有管道去規避補充費",0.5,1103,2
反對二代健保規定,"加上四月健保局將各醫院掛號費公布上網,健保局局長鄭守夏有些動氣表示,衛生署健保小組副召集人曲同光表示,在二代健保實施後,要繳的健保費都會增加,健保每年給付一千三百億元,保費也會較現行年增二千多元,影響二代健保保費的主要關鍵在眷口數,也應舉出保費減少的例子,有拖垮健保的危機,消基會在舉例有人保費增加的同時,不利眷口數少的投保者,健保局也會將全國一萬多家診所的掛號費一併公布在健保局網站,」偽藥盛行馬：",0.5,1104,2
反對二代健保規定,"同時,不利眷口數少的投保者,健保局也會將全國一萬多家診所的掛號費一併公布在健保局網站,」偽藥盛行馬：恐拖垮健保國民黨中常會昨邀請政務委員張進福就近期加強取締偽劣假藥進行專題報告,二代健保有些人保費會增加,而日前消基會舉例試算指控二代健保將導致低薪收入家庭及薪水階級民眾保費都增加,執政黨急審二代健保法是為了要讓衛生署長楊志良下台有張好看的成績單,二代健保之後,二代健保的保費計算,急審二代健保綠委：為",0.5,1104,2
反對二代健保規定,"二代健保與現制最大不同,再者二代健保設有繳費上限,反映查稅無能衛生署表面上說二代健保是為了讓保費計算能反映真實的經濟能力,二代健保可以說是對現制的重大變革,備受爭議的二代健保案已排入立法院議程,希望在下周二可以完成三讀",0.5,1105,2
反對二代健保規定,"專家看法政府選前丟出健保大赦的利多,會變相鼓勵民眾不繳保費,保費欠費不應一筆勾消,乖乖繳保費,又努力繳保費的人不公平,即以二代健保的家戶所得,學者：應做基準變革民間監督健保聯盟發言人滕西華昨說,也不符合社會保險精神,從二○○三年健保第一次大赦,與此次二度健保大赦,健保是社會保險,應針對保費計算基準進行變革,更無法徹底解決經濟弱勢者的健保負擔",0.5,1106,1
反對二代健保規定,"一旦取消健保差額補助,差額補助要不要繼續實施,由於政府未再編列健保費率調整差額專案補貼預算,差額補貼是否要繼續補,結果取消差額補助後,明確指示差額補貼至二代健保上路後即停止,明年差額補貼預算確實只編了七十六億,差別補貼時",0.5,1107,2
反對二代健保規定,"第一年僅領取健保六億以上者需公開,未達公開財報的門檻,公開醫院財報〔記者邱宜君／台北報導〕官方版全民健康保險委員會名單於上週終於出爐,至於財報公開,三年內就應公開收入兩億以下所有醫療院所的財報,目前尚未開會,三年內全面公開醫院財報」三點呼籲,更重要的是確認公開內容可信,反對健保會委員兼開其他給付會議,昨日搶先召開首次會議,預計明日（週五）召開第一次會議,分三階段要求醫院公開財報",0.5,1108,1
反對二代健保規定,"不排除將第二類保險對象的最低投保薪資由新台幣一萬九千二百元調高到二萬零一百元,健保財務明年二月就將見底,六類保險對象的保費,否則健保將面臨破產,六類保險對象的農漁會,菸品健康捐未能及時挹注,全民健保安全準備金若缺乏財務上的及時雨,六類保險對象投保最低薪資,二代健保法修正草案目前已在行政院院會審查,〔記者王昶閔／台北報導〕健保財務陷入窘境,預計每人每月保費將增加十二元到近四十元,為防健保破產,便可藉",0.5,1109,2
反對二代健保規定,"行政院副院長陳冲昨於輔仁大學演講時指出,敲定現行六類十四目維持現狀,要求衛生署依現行一代健保規劃改良版,現行投保金額上限為十八萬二千元,兩年後有些家庭可能出現變動,亦維持現行的一百％,由於改良版架構跟現行一代差不了多少,現行每個月要繳交七百四十九元的高健保費,還是無法解決現行六類十四目的不公平問題,眷口數上限不排除由現行的四口降為三口,明天衛生署新版本將提交行政院討論,投保金上限將由現行十八萬二千",0.5,1110,2
反對二代健保規定,"全額補助受刑人保費每年要支出十一億元,受刑人須自付部分負擔,未來受刑人納入健保體系,目前受刑人在監所內就醫也是由法務部全額負擔,或以現行的第六類地區人口,台灣女人連線,受刑人保費卻由政府支付,對此衛生署健保小組副召集人曲同光回應,受刑人保費可全額補助,受刑人卻一毛也不必繳,督保盟發言人滕西華表示,全國六萬五千名受刑人的健保費屆時將由全民埋單,黃季敏等人經判刑確定,受刑人應以眷屬身分依附家人納保,入",0.5,1111,2
反對二代健保規定,"發現約兩萬名職業工會會員收入高但保費偏低,每月底薪已被扣一般保費,健保署已發信給今年查出的九千四百多名高薪低報者,每月保費只交上千元,也不用多交補充保費,去年元旦開始實施二代健保,佣金收入逾五千元還要被課補充保費,追繳保費,許多民眾除一般保費,產生政府相對應補繳保費,卻僅以月投保薪資四萬三千九百元級距投保,多少人收入偏高但保費偏低,一般保費共缺繳六點二億元,上述缺繳費用依法六成自行負擔,發現約一萬",0.5,1112,2
反對二代健保規定,"距投保,多少人收入偏高但保費偏低,一般保費共缺繳六點二億元,上述缺繳費用依法六成自行負擔,發現約一萬名職業工會會員健保費高薪低報,不把健保從現制改為「家戶總所得」計費,但職業工會會員可免繳部分補充保費,蔡明樺╱台北報導】衛福部健保署昨公布近兩年高薪低報查核結果,健保署已可從財稅單位取得個人報稅紀錄,會透過職業工會加保,保費就不同的不公不義,才能讓更多高收入者也交高保費,現行健保仍以六類十五目的職業",0.5,1112,2
反對二代健保規定,"會透過職業工會加保,保費就不同的不公不義,才能讓更多高收入者也交高保費,現行健保仍以六類十五目的職業別為保費收取依據,每年依健保署要求請款,其實應以最高級距十八萬兩千元投保,健保署承保組長葉逢明昨說,勞動部須補繳4成針對職業工會會員缺繳保費中,還得交補充保費,月繳一般保費近一千三百元,萬人已繳回3.7億元因二代健保上路後,透過公司或職業工會投保的保費不會差太多,應把保費計算依據改為家戶總所得,如健",0.5,1112,2
反對二代健保規定,"檢視補充保費徵收情形,補充保費去繳2%,而且補充保險費,知道怎麼樣去逃避補充保費,但補充保費卻要1400元,卻不到股利收到的補充保費1成8,從利息收到的補充保費,第一個就是兼差族和soho族收的補充保費可能遠比本業主管來的高,補充保費收入206億,」逃避補充保費,股利得扣補充保費,就得各扣繳2%補充保費",0.5,1113,2
反對二代健保規定,"也就是計費單位為所得稅申報戶,健保局回應費率未定案,預定下月排入立法院審查◎影響：˙因費率隨收支隨時變動,提出多套健保費試算版本,衛生署若用百分之三費率,且百分之三費率將嚴重超收健保費,目前費率未定,未來的費率估計在百分之三點一至百分之三點二間,二代健保資訊◎計費基準：依家戶總所得來計算保費,而不是現行的6類14目被保險人◎計費方式：採浮動費率,須繳更多健保費資料來源：衛生署,「每個人都會漲保費」",0.5,1114,2
反對二代健保規定,"現行的6類14目被保險人◎計費方式：採浮動費率,須繳更多健保費資料來源：衛生署,「每個人都會漲保費」,待每人平均健保費的上,並訂出健保費上,不知衛生署如何算出百分之三費率,對各界質疑健保費的計算方式,未來二代健保的費率,都得月繳保費六百六十元,該局最近將在網站中設立「二代健保保費試算範例」,才有實質費率,每戶保費便依照新費率提高◎實施進度：預計2年內上路,但關注醫療的民間團體昨批衛生署先前喊出約百",0.5,1114,2
反對二代健保規定,"健保小組副召集人曲同光表示,不過二代健保修正版本到底有多少人的健保費會增加,今天不會處理二代健保案,未來「經常性薪資」健保費的徵收,增加執行業務所得及計收補充保險費以及提撥證券交易稅款挹注全民健保等修法共識內容,在「經常性薪資」健保費部分維持六類十四目現狀,多少人漲保費還算不出今天上午楊志良還將前往國民黨團大會說明,對二代健保修法,魏怡嘉／台北報導〕二代健保經過一週的重新整合,至於「經常性薪資」健",0.5,1115,2
反對二代健保規定,"否則將抵制二代健保到底,保費確實較現行提高,會使得健保整體保費仍然由受薪階級支撐,督保盟依據衛生署暫定的費率二．六七％試算結果發現,健保小組副召集人曲同光表示,〔記者魏怡嘉／台北報導〕民間監督健保聯盟及消基會昨天同聲譴責二代健保根本是「瘦薪」補貼「肥鵝」,保費則全數增加,整體保費仍由受薪族支撐督保盟發言人滕西華表示,年所得在五百萬以上健保費才會增加,二代健保根本是「惡」代健保,二代健保最主要就是取",0.5,1116,2
反對二代健保規定,"發言人滕西華表示,年所得在五百萬以上健保費才會增加,二代健保根本是「惡」代健保,二代健保最主要就是取消現行的六類十四目,保費就繳得一樣多,二代健保法在出衛環委員會後,二代健保保費全數降低,二代健保的設計精神,督保盟及消基會呼籲立法院應全程直播協商過程,二代健保不應成為專向薪水族提款,二代健保單身戶健保費一律增加,至於雇主保費將大幅下降,變成中產階級贊助資產階級的「賤民保險」,政府與雇主的保費負擔率",0.5,1116,2
反對二代健保規定,"國科會不再額外撥款支應二代健保補充保費,二代健保上路後,但會先和健保局溝通,執行業務等收入須課補充保費,增加一筆補充保費的預算,未來編列管理費補助公私立大學一體適用,健保小組副召集人曲同光表示,是否從補助經費的管理費中,湯佳玲／綜合報導〕二代健保課補充保費,雇主所要負擔的補充保費法有明定,希望受國科會和教育部等委託的研究案經費,但國科會則持保留態度,國科會研究計畫衍生的雇主補充保費,增課的保費由真",0.5,1117,2
反對二代健保規定,"會和教育部等委託的研究案經費,但國科會則持保留態度,國科會研究計畫衍生的雇主補充保費,增課的保費由真正的負責機關國科會和教育部買單,衍生的雇主補充保費,還有廣大的企業雇主也都必須為員工負擔部分保費,對於大學希望排除在補充保費適用的雇主範圍,教育部會在管理費下加碼,二代健保上路之後,研究計畫案或行政工讀等衍生的補充保費讓各校新增數百萬元以上的支出,目前將從原先的各校針對各委託研究案收取八％至十五％不",0.5,1117,2
反對二代健保規定,"昨天立法院衛環委員會立委砲聲隆隆,立委王榮璋砲轟,立委揚言將刪減該筆預算,稱遭工會電話恐嚇立委林德福質詢表示,衛生署依照立法院決議應該於四月底前「結算」,竟遭健保局工會去電揚言「不惜動用各種手段阻止委員砍這筆預算」來恐嚇他,譏「住帝寶享健保」立委郭俊銘說",0.5,1118,2
反對二代健保規定,"當初他也是一代健保的規劃者之一,他實在不知道在保費的收取技術上有何困難,二代健保修正版講白了就是一代健保的擴大費基版,與會學者認為修正版已失去原來二代健保的精神,前健保費用協定委員會主任委員,衛生署昨日亦提出二代健保修正版試算版本,二代健保修正案的費率應在四．五五％─五％之間,二代健保修正版有可能得不到國民黨籍立委的支持,補充保費費率則為二％,他支持要依「家戶總所得」來計算健保費,〔記者魏怡嘉／台",0.5,1119,2
反對二代健保規定,"不到國民黨籍立委的支持,補充保費費率則為二％,他支持要依「家戶總所得」來計算健保費,〔記者魏怡嘉／台北報導〕二代健保修正版下週二將再度闖關,補充保費單筆計算下限應為一萬元,他很清楚一代健保現存六類十四目的不公平問題,健保小組副召集人曲同光表示,補充保費費率應在二％─二．五％之間,補充保費單筆計算下限為二千元",0.5,1119,2
反對二代健保規定,"會被加收補充保費的族群,都要加收補充保費◎費率：．一般保費：暫定4.91%．補充保費：2%◎影響：約300多萬人的保費上漲◎備註：實施日起,另對有大於4個月投保薪資的獎金,」二代健保規劃資訊◎時間：明年元旦上路◎保費收取：除個人所得薪資須扣一般保費,健保頂多再撐1,又會面臨漲保費壓力,也無法支應一般保費費率降至4.91%的衝擊,健保1年可增206億元收入,一般保費將漲至535元,1年將多繳7576",0.5,1120,2
反對二代健保規定,"保費費率降至4.91%的衝擊,健保1年可增206億元收入,一般保費將漲至535元,1年將多繳7576元健保費,現行每月健保保費495元,預估300多萬人會增加健保費,健保又會面臨調漲保費壓力,會使300多萬人保費增加,這是政府為討好人民提出的破產費率,投保額4萬100元（含）以下全額補助,與超過4個月投保薪資的獎金,這是個討好人民的破產費率,健保財務可維持至2016年,雖會使保費一年短收約200多",0.5,1120,1
反對二代健保規定,"月投保薪資的獎金,這是個討好人民的破產費率,健保財務可維持至2016年,雖會使保費一年短收約200多億元,加上明年起取消現行差額補助保費方案,也會因業績獎金被收7096元補充保費,健保一般保費費率從5.17%降為4.91%,皆加收2%補充保費,另增加補充保費,健保財務早捉襟見肘,加徵2%補充保費衛生署今年9月提報行政院5.17%,加徵2%補充保費,衛生署評估明年上路的二代健保,他預估依此破產費率,",0.5,1120,2
反對二代健保規定,"署今年9月提報行政院5.17%,加徵2%補充保費,衛生署評估明年上路的二代健保,他預估依此破產費率,4.91%等3種一般保費費率方案,衛生署健保小組副召集人曲同光昨在行政院會後記者會表示,已向行政院建議將一般保費費率,估300萬人增負擔民間監督健保聯盟召集人孫友聯批評,即使有補充保費,當時費率從4.55%調至5.17%,應可抵銷降低一般保費所造成的保費損失,徐珮君╱台北報導】二代健保已敲定明年元旦",0.5,1120,2
反對二代健保規定,"四．九一％費率已無法支撐,將會降低一般費率,同時對於銀行利息等加徵的補充保險費二％,負擔費率卻跟有錢人一樣,還對外宣示因有二％補充保險費挹注,待補充保費實施一,馬政府一方面加徵補充保費,又繼續維持五．一七％的費率,以免有心人逃避補充保費,希望富人負擔較高保費,也就是從現行受補貼後的實際費率四．五五％一下子調高到五．一七％,因健保費率未調降至四．九一％,五．一七％只是日前監理及費協兩會聯席會議所做出",0.5,1121,2
反對二代健保規定,"一下子調高到五．一七％,因健保費率未調降至四．九一％,五．一七％只是日前監理及費協兩會聯席會議所做出的建議費率,因費率結構不公平,而非最後定案費率,明年一月起必須按五．一七％費率來繳健保,卻又不調降一般費率,一年要多繳三七二元的保費,魏怡嘉／綜合報導〕明明對外宣稱健保費率會降到四．九一％,聯席會議主要考量過去從未收過補充保費,在不確定會收到多少補充保費及希望維持健保財務穩定的前提下,自行負擔的費率",0.5,1121,2
反對二代健保規定,"要考量過去從未收過補充保費,在不確定會收到多少補充保費及希望維持健保財務穩定的前提下,自行負擔的費率等同變相調高十三．五％,「健保變相漲了十三．五％的費率,讓醫療更浪費,但明年國內醫療支出成長率核定達六％,馬政府應立即回復至日前宣布的健保費率四．九一％,當初所提四．九一％費率是以醫療成長率四％估算,才建議現行五．一七％費率先不動,卻在決定加徵補充保險費二％後,改徵補充保險費",0.5,1121,2
反對二代健保規定,"淡江大學會計學系助理教授韓幸紋分析去年補充保費中,補充保險費上路一年,無工作眷屬身分有超過4萬人卻有執行業務的補充保險費12萬元,且月租金高於新台幣5000元才需被扣補充保險費,二代健保補充保險費制度去年上路,如低收入戶不需扣補充保費卻被扣,租金收入等超過下限標準時都需扣繳補充保險費,二代健保補充保險費去年上路,扣繳補充保險費部分則凸顯保費負擔不公平問題",0.5,1122,2
反對二代健保規定,"法務部已因應受刑人納健保政策,但同樣有健保身分的失業勞工近50萬人,卻是花全體納稅人的錢去幫他們繳保費,不讓受刑人承擔保費是先進國家共識,讓受刑人的保費由其家屬負擔,為何受刑人保費是由矯治機關負擔,受刑人保費由矯治機關負擔,屢遭人權爭議,與其他6萬5000名受刑人,民間監督健保聯盟發言人滕西華昨開記者會痛批不合理,等於是全民幫受刑人埋單,衛署不改政策法務部政務次長陳守煌昨也認同若受刑人是經濟不佳,",0.5,1123,2
反對二代健保規定,"者會痛批不合理,等於是全民幫受刑人埋單,衛署不改政策法務部政務次長陳守煌昨也認同若受刑人是經濟不佳,李宗瑞等若服刑,立委皆認同二代健保應將受刑人納保,首度將受刑人納入投保範籌,衛生署健保小組副召集人曲同光昨說,全台約有6萬5000名受刑人,」昨天也出席記者會的台灣女人連線理事長黃淑英說,富少李宗瑞若入監服刑,外交部反彈◎受刑人保費法定由法務部,「作法不合理」現行健保未將受刑人納入健保保險對象,支持",0.5,1123,1
反對二代健保規定,"只希望衛生署簡化銀行的行政作業,銀行定存拆單的執行成本高達三十二億元,家戶總所得在執行時,行政機關目前只能依立法院通過的二代健保法執行,銀行團體建議利息超過兩萬元由銀行先就源扣繳,衛生署昨邀集銀行公會及主要會員銀行代表,造成銀行龐大的作業成本,銀行公會昨日與衛生署座談,銀行公會不再提兩萬元的扣繳門檻,此規定已造成許多定存戶在存款到期後要求銀行拆單,根據銀行公會試算",0.5,1124,1
反對二代健保規定,"健保局根本就是「搶錢大戰」,年收入超過一百一十四萬元的每月保費,保費新制既不公平,屆時恐需調整現行的健保費率,但僱主的保費因採「固定責任制」,目前須自行負擔百分之四點五五的費率,可是我覺得二代健保讓僱主健保支出變少,健保局去年底以五年平衡費率試算,全國約六十萬個投保單位的僱主,現在健保又要漲,他憤怒地說：「我怎麼可能支持二代健保,新制後費率降到百分之三點一四,這次能讓費用下降,全家一年要繳十四萬四",0.5,1125,2
反對二代健保規定,"地說：「我怎麼可能支持二代健保,新制後費率降到百分之三點一四,這次能讓費用下降,全家一年要繳十四萬四千元保費,要繳一家四口勞健保費,依健保局昨公布的新制保費試算公式,利息等其他收入者保費也會增加,不再可選低健保費者加保,原本每月要付五千九百九十二元保費,僱主保費反而「愈繳愈少」,很不合理健保要漲價,保費增加的半數是受薪上班族,1個月光健保費就要好幾千元,衛生署「沒有資格說二代健保比較公平」,保費將",0.5,1125,2
反對二代健保規定,"保費增加的半數是受薪上班族,1個月光健保費就要好幾千元,衛生署「沒有資格說二代健保比較公平」,保費將不變或減少,二代健保將由現行的薪資所得改以家戶總所得計,每人每月最低保費是三百元,【陳柏因╱台北報導】攸關二代健保改革的《健保法》修正案,未來「繳的健保『稅』反而比所得稅還多」,但老闆級的僱主和有錢人的保費反而變低,」二代健保民眾反映違反公平雖然我付的錢變比較少,可能只有健保局的員工會贊成吧,健保今",0.5,1125,2
反對二代健保規定,"的保費反而變低,」二代健保民眾反映違反公平雖然我付的錢變比較少,可能只有健保局的員工會贊成吧,健保今年底安全準備金就會不足十五億元,把保費增加責任丟給民眾,以上路前三年僱主分攤的保費比例計算,「健保要調漲,過不過關都要漲價不論二代健保修法能否在本會期過關,以現行最高投保薪資十三萬一千七百元以上者計算,健保費率須由現在的百分之四點五五調至百分之五點二八,保費卻是原來三倍,就算是健保中的「巨富」,健保",0.5,1125,2
